"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Myanmar","MMR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.88991796970367","","-1.91843712329865","","-2.03981137275696","","-2.01282620429993","-2.08195519447327","-2.12265229225159","-2.16620492935181","-2.2332706451416","-2.21349167823792","-2.20797920227051","-2.17256188392639","-2.06740403175354","-1.84963369369507","-1.62011933326721","-1.4617201089859","-1.34409058094025","-1.21916234493256","-0.79665869474411","-0.864974677562714","-0.900570631027222","-0.857247412204742","-0.939642190933228","-1.65846216678619","-1.81123757362366","-1.84359860420227",
"Middle East & North Africa (excluding high income)","MNA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.594267904758453","","-0.501997947692871","","0.0124232685193419","0.085785448551178","0.113930948078632","0.134036913514137","0.262788712978363","0.258968710899353","0.23590849339962","0.241875201463699","0.189805597066879","0.207890570163727","0.217905968427658","0.178248211741447","0.160274803638458","0.144039914011955","0.0761609300971031","0.124297693371773","0.0619781464338303","0.0241374615579844","0.0414909943938255","0.168561905622482","0.275241851806641","0.342006295919418",
"Mongolia","MNG","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.423779755830765","","0.559471786022186","","0.383202731609344","","0.378301382064819","0.32553905248642","0.272552013397217","0.0695406645536423","0.253958493471146","0.314249187707901","0.268697589635849","0.125629633665085","0.0884936228394508","0.0520602315664291","0.0654749944806099","0.108922056853771","0.241448745131493","0.270105838775635","0.332040816545486","0.292925477027893","0.243952363729477","0.321980535984039","0.374683976173401","0.3111512362957","0.264592379331589","0.250342100858688",
"Northern Mariana Islands","MNP","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.281485259532928","","-0.161566689610481","","-0.218968793749809","","-0.218986436724663","-0.0311716701835394","-0.0339414738118649","0.00833530258387327","-0.0863831415772438","-0.0817873626947403","-0.0727424472570419","-0.114246524870396","-0.120654635131359","-0.199520617723465","-0.197661280632019","-0.256401658058167","-0.24679134786129","-0.270830363035202","-0.417111307382584","-0.420955717563629","-0.484720945358276","-0.544878602027893","-0.595090806484222","-0.608652472496033","-0.586264908313751","-0.593393087387085",
"Mauritania","MRT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.567770183086395","","-0.711399912834167","","-0.789923965930939","","-0.793843626976013","-0.764577209949493","-1.13142073154449","-0.912761688232422","-0.851902544498444","-0.666273534297943","-0.94266402721405","-0.924538612365723","-0.909265220165253","-0.9275963306427","-0.910916328430176","-0.959503531455994","-0.895771265029907","-0.888364434242249","-0.774308800697327","-0.801470816135406","-0.868751645088196","-0.800471007823944","-0.827085018157959","-0.77223539352417","-0.730507910251617","-0.656128466129303",
"Mauritius","MUS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85291451215744","","1.00717222690582","","0.982517600059509","","0.788582921028137","0.851995170116425","0.840148866176605","0.832839369773865","0.909173727035522","0.886209964752197","0.863871872425079","0.822893023490906","0.789677262306213","0.795731782913208","0.880852997303009","0.928622841835022","0.939608097076416","0.826196253299713","0.817911267280579","0.788255393505096","0.737608253955841","0.755454897880554","0.705348968505859","0.670713603496552","0.613581001758575","0.615706980228424",
"Malawi","MWI","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.088463768362999","","0.0645511597394943","","-0.133616417646408","","-0.58310067653656","-0.428266704082489","-0.542294263839722","-0.52810263633728","-0.252313852310181","-0.261939287185669","-0.246654763817787","-0.148771479725838","-0.190968170762062","-0.245419502258301","-0.206084370613098","-0.178823113441467","-0.064276397228241","-0.00424028793349862","-0.0304317232221365","-0.0311444010585546","-0.0761848464608192","-0.110017240047455","0.00262835877947509","0.0694767460227013","0.062155295163393","0.0756149441003799",
"Malaysia","MYS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.181069865822792","","-0.421954840421677","","-0.42108216881752","","-0.492929816246033","-0.457673877477646","-0.235716462135315","-0.146773517131805","-0.54314786195755","-0.523537278175354","-0.563192903995514","-0.503894746303558","-0.49994820356369","-0.474874913692474","-0.346539199352264","-0.339791119098663","-0.360449194908142","-0.391403198242188","-0.416713893413544","-0.398660808801651","-0.099500760436058","-0.0477054789662361","-0.154460147023201","-0.164951831102371","0.000423186487751082","0.0876194089651108",
"North America","NAC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.496299713850021","","0.330687075853348","","0.333465695381165","","0.251939505338669","0.186523661017418","0.274595320224762","0.331786513328552","0.481321036815643","0.449754744768143","0.450895994901657","0.375795006752014","0.349807351827621","0.340737253427505","0.378439128398895","0.400195062160492","0.552220225334167","0.578277170658112","0.581768572330475","0.549889326095581","0.466055452823639","0.509257078170776","0.553159713745117","0.566205501556396","0.567221879959106","0.583879411220551",
"New Caledonia","NCL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.50618171691895","","-1.29401504993439","","-0.119894370436668","","-0.204168319702148","-0.156030610203743","-0.190244764089584","-0.283560395240784","-0.324552685022354","-0.368081420660019","-0.441894054412842","-0.737894237041473","-0.666964292526245","-0.246729359030724","-0.284627556800842","-0.306367456912994","-0.194638520479202","-0.204434901475906","-0.422360479831696","-0.430776298046112","-0.599331676959991","-0.582242906093597","-0.494895458221436","-0.392313897609711","-0.37544509768486","-0.695484280586243",
"Nigeria","NGA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.55370151996613","","-1.08058178424835","","-0.481231272220612","","-0.634268760681152","-0.6622274518013","-0.796761572360992","-0.868943333625793","-0.623297810554504","-0.760439932346344","-0.735603809356689","-0.848863244056702","-0.777081429958344","-0.713411033153534","-0.700219869613647","-0.693110644817352","-0.587217092514038","-0.372785717248917","-0.3197340965271","-0.340378314256668","-0.425071567296982","-0.434048444032669","-0.581086993217468","-0.636560559272766","-0.598563253879547","-0.548258185386658",
"Nicaragua","NIC","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0533696189522743","","0.103398241102695","","-0.12550862133503","","-0.0547769628465176","0.1581120043993","-0.0153151294216514","-0.24899522960186","-0.194359108805656","-0.217171907424927","-0.367741048336029","-0.439285933971405","-0.477622449398041","-0.576730072498322","-0.536340475082397","-0.457735419273376","-0.395806461572647","-0.414940387010574","-0.680512070655823","-0.718133747577667","-1.09991705417633","-1.09811568260193","-1.09781920909882","-1.28579592704773","-1.35001993179321","-1.38733541965485",
"Netherlands","NLD","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.55714535713196","","1.56213402748108","","1.5439612865448","","1.4694139957428","1.52679491043091","1.69660830497742","1.66602003574371","1.53982102870941","1.52343332767487","1.48308551311493","1.46438777446747","1.45056891441345","1.5370477437973","1.60558545589447","1.56690323352814","1.54720866680145","1.56130266189575","1.54080605506897","1.49619734287262","1.49981355667114","1.48359453678131","1.52000570297241","1.48990213871002","1.54713273048401","1.55626440048218",
"Norway","NOR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56270956993103","","1.49381899833679","","1.52600920200348","","1.48717486858368","1.52924609184265","1.70420897006989","1.6405930519104","1.54217982292175","1.54985499382019","1.54803907871246","1.54887938499451","1.59508776664734","1.62635803222656","1.72816324234009","1.73790335655212","1.68400382995605","1.68808364868164","1.66545379161835","1.69478344917297","1.70934963226318","1.65354299545288","1.72022712230682","1.73803555965424","1.78067529201508","1.77725434303284",
"Nepal","NPL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0641570091247559","","-0.193280413746834","","-0.280598551034927","","-0.798159539699554","-0.920003414154053","-1.13482713699341","-1.14681553840637","-0.908803641796112","-0.58556193113327","-0.496126413345337","-0.441024661064148","-0.447481632232666","-0.445125788450241","-0.642363488674164","-0.528627395629883","-0.430543005466461","-0.41568249464035","-0.251749128103256","-0.200914815068245","-0.130212813615799","-0.150687962770462","-0.0857139304280281","-0.0858263298869133","-0.0446578562259674","-0.0231158602982759",
"Nauru","NRU","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.990575969219208","","1.00561439990997","","0.944821059703827","","0.946030616760254","1.11526930332184","1.07239961624146","1.0653692483902","1.06539523601532","1.05695688724518","1.08235323429108","1.08709967136383","1.06660449504852","1.09516870975494","1.09553349018097","1.05532813072205","0.807401776313782","0.54682469367981","0.507835209369659","0.508446276187897","0.469613134860992","0.466288149356842","0.531392514705658","0.48003101348877","0.62115490436554","0.640493810176849",
"New Zealand","NZL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62955820560455","","1.55780613422394","","1.67868137359619","","1.50104343891144","1.61011552810669","1.65317785739899","1.62860155105591","1.49936544895172","1.47794735431671","1.47838854789734","1.47848224639893","1.50750553607941","1.57907593250275","1.61772203445435","1.60602045059204","1.52432608604431","1.55502474308014","1.53386211395264","1.5597071647644","1.6052497625351","1.5376101732254","1.59747445583344","1.59413957595825","1.65168607234955","1.68778347969055",
"OECD members","OED","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.713683128356934","","-0.886453092098236","","-0.755833327770233","","-0.787837088108063","-0.822545170783997","-0.656644761562347","-0.91963791847229","-1.15948677062988","-1.06266069412231","-1.07074284553528","-1.07403683662415","-1.04480218887329","-1.06049060821533","-1.02166974544525","-1.03871428966522","-1.09078919887543","-1.06142914295197","-1.05420088768005","-1.06159889698029","-1.03951370716095","-1.15351963043213","-1.14353907108307","-1.19163250923157","-1.14781379699707","-1.00440359115601",
"Other small states","OSS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.596835911273956","","-0.544719040393829","","-1.2202535867691","","-1.10900616645813","-1.17076420783997","-1.14213120937347","-0.976286172866821","-0.886475443840027","-0.94987416267395","-0.838403463363647","-0.855763971805573","-0.798651278018951","-0.829199433326721","-0.843582153320312","-0.799566090106964","-0.716101288795471","-0.722120881080627","-0.699556410312653","-0.693545937538147","-0.81427401304245","-0.862777709960938","-0.877737641334534","-0.841518759727478","-0.862116992473602","-0.959140300750732",
"Panama","PAN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.130637660622597","","0.511523187160492","","0.631228446960449","","0.619423806667328","0.484826952219009","0.51607221364975","0.44353836774826","0.601521611213684","0.621265113353729","0.600690960884094","0.591262817382812","0.537198603153229","0.534638524055481","0.469416946172714","0.424230694770813","0.505584120750427","0.558539509773254","0.523992538452148","0.519523441791534","0.557908833026886","0.598749577999115","0.573975324630737","0.541458606719971","0.541374862194061","0.547549784183502",
"Peru","PER","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.529502689838409","","-0.638316988945007","","-0.370226055383682","","0.222937241196632","0.0786488428711891","-0.134529516100883","-0.013819258660078","0.0919348746538162","0.108356989920139","0.152134746313095","0.0834904238581657","0.111124783754349","0.131239607930183","0.11426293104887","0.0847504287958145","0.192497372627258","0.227368146181107","0.268895953893661","0.274388253688812","0.215107664465904","0.264963299036026","0.246405273675919","0.174961343407631","0.0529896952211857","0.060481496155262",
"Philippines","PHL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.257727921009064","","0.419711261987686","","0.232365354895592","","0.164603292942047","0.153800815343857","0.0255536306649446","-0.00725506478920579","-0.0911425054073334","-0.110541515052319","-0.138752609491348","-0.0277492720633745","-0.039045549929142","-0.0199026539921761","-0.0296867359429598","0.00626141391694546","0.159192964434624","0.14704766869545","0.163373067975044","0.0839975401759148","0.0210947003215551","0.00574713759124279","-0.106204241514206","-0.154726296663284","-0.0548803359270096","-0.0168379731476307",
"Palau","PLW","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09829199314117","","1.11441886425018","","1.11794853210449","","1.09297561645508","1.2243549823761","1.19513034820557","1.19432353973389","1.19149804115295","1.18671822547913","1.21700000762939","1.20862829685211","1.19297075271606","1.2062178850174","1.20560419559479","1.20579648017883","1.17678821086884","1.20085549354553","1.21329510211945","1.21164643764496","1.12325739860535","1.06357073783875","1.07780754566193","1.04773616790771","1.06867122650146","1.08513557910919",
"Papua New Guinea","PNG","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0781566128134727","","0.0751297175884247","","-0.0639694631099701","","-0.160774856805801","-0.207606077194214","-0.423719346523285","-0.306904882192612","0.0122540332376957","0.0661681815981865","0.0103012612089515","-0.0105109317228198","-0.0305312536656857","-0.0388280488550663","-0.0591049715876579","-0.00446905707940459","0.0124720614403486","0.0447076447308064","0.158153399825096","0.132674783468246","0.0645985007286072","0.094288744032383","0.0323944874107838","0.0295721273869276","-0.0208922196179628","0.00501112267374992",
"Poland","POL","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04270124435425","","1.08761632442474","","1.07567167282104","","1.08781957626343","1.01259672641754","1.01662766933441","0.944372296333313","0.803532481193542","0.879502356052399","0.953482151031494","1.02687239646912","1.03761112689972","1.02762770652771","1.06427574157715","0.998090982437134","1.10508847236633","1.03975915908813","0.844245731830597","0.776027858257294","0.710338830947876","0.671802282333374","0.615374743938446","0.579096436500549","0.603501915931702","0.626450896263123",
"Pre-demographic dividend","PRE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10043299198151","","1.1276113986969","","1.11232662200928","","1.01157546043396","0.963035404682159","0.871200382709503","0.976367771625519","1.14037656784058","1.12200117111206","1.15002512931824","0.857001900672913","0.838140785694122","0.719682574272156","0.685145795345306","0.680230915546417","0.776807487010956","0.404152929782867","0.411561161279678","0.492217898368835","0.472060233354568","0.468565702438354","0.495715707540512","0.500617504119873","0.445555508136749","0.453455924987793",
"Korea, Dem. People's Rep.","PRK","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.92411243915558","","-2.06768083572388","","-2.11682319641113","","-2.13580799102783","-2.18969345092773","-2.06829833984375","-2.16315007209778","-2.31339502334595","-2.23763728141785","-2.22634243965149","-2.27049374580383","-2.22747778892517","-2.24172234535217","-2.24007630348206","-2.2517991065979","-2.19343256950378","-2.20214128494263","-2.18074584007263","-2.20357131958008","-2.21117949485779","-2.20651888847351","-2.1550018787384","-2.06190371513367","-2.02407073974609","-1.97920870780945",
"Portugal","PRT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.49763286113739","","1.43456733226776","","1.35786831378937","","1.30454540252686","1.40957999229431","1.46491122245789","1.43030512332916","1.23266172409058","1.23142063617706","1.20186388492584","1.12824237346649","1.10720300674438","1.10791051387787","1.02852833271027","1.06688857078552","1.10743820667267","1.12872004508972","1.15758585929871","1.19824862480164","1.17852699756622","1.19454848766327","1.25530016422272","1.24631035327911","1.25769352912903","1.21128296852112",
"Paraguay","PRY","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.122391536831856","","-0.251117050647736","","-0.506525874137878","","-0.456348478794098","-0.400354266166687","-0.474593609571457","-0.395821034908295","-0.256909370422363","-0.164958506822586","-0.115736693143845","-0.134577691555023","-0.0789327323436737","-0.0832900106906891","-0.113736905157566","-0.104953654110432","-0.102871343493462","-0.069938525557518","-0.0631013736128807","-0.0437242053449154","0.031965795904398","0.0527994334697723","0.0462461747229099","0.00361733860336244","0.00371037004515529","0.042024303227663",
"West Bank and Gaza","PSE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.758760750293732","","-0.717875599861145","","-0.767446219921112","","-0.80527251958847","-0.850594282150269","-0.682446479797363","-0.653496861457825","-0.434554874897003","-0.677934110164642","-0.862080752849579","-0.953719019889832","-0.823600351810455","-1.00567626953125","-0.935010075569153","-0.928333759307861","-0.881909608840942","-0.985731303691864","-1.094198346138","-1.03121793270111","-0.91521155834198","-1.02601778507233","-1.12838053703308","-1.10911190509796","-1.0356137752533","-1.11806666851044",
"Pacific island small states","PSS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.710006773471832","","-0.776588618755341","","-0.651787340641022","","-0.695015847682953","-0.687298893928528","-0.429903537034988","-0.513849496841431","-0.865734755992889","-1.04032266139984","-1.02059841156006","-1.00349426269531","-1.01213717460632","-1.08491718769073","-0.921773374080658","-0.978522300720215","-1.13359522819519","-1.14474833011627","-1.15098774433136","-1.17646372318268","-1.20641469955444","-1.30725455284119","-1.28702902793884","-1.17346358299255","-1.04835486412048","-0.970600128173828",
"Romania","ROU","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.286023378372192","","0.389990568161011","","0.469307065010071","","0.386146128177643","0.29921892285347","0.367766201496124","0.408908843994141","0.51797342300415","0.498997658491135","0.514151155948639","0.464297264814377","0.432130426168442","0.376137167215347","0.318529605865479","0.311483293771744","0.428103059530258","0.486170291900635","0.541079998016357","0.598848581314087","0.533204734325409","0.515233874320984","0.585118234157562","0.593723952770233","0.566261529922485","0.503180325031281",
"Russian Federation","RUS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.219651892781258","","-0.406413346529007","","-0.346270352602005","","-0.444490075111389","-0.535602867603302","-0.571611404418945","-0.651503562927246","-0.920553743839264","-0.916404008865356","-0.870993554592133","-0.89992368221283","-0.889000535011292","-0.883593857288361","-0.97881817817688","-1.02226948738098","-1.0445214509964","-1.08769965171814","-1.13120901584625","-1.08964121341705","-1.07006502151489","-1.11707234382629","-1.07110822200775","-1.10062623023987","-1.26177060604095","-1.2855396270752",
"Rwanda","RWA","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.57920348644257","","-1.41147303581238","","-1.56632399559021","","-1.50847780704498","-1.30690324306488","-1.34934079647064","-1.19444441795349","-1.22213447093964","-1.24603569507599","-1.31189203262329","-1.29202568531036","-1.3271712064743","-1.32878935337067","-1.27765655517578","-1.21126425266266","-1.11238169670105","-1.13544893264771","-1.15404415130615","-1.1209123134613","-1.14153528213501","-1.09761416912079","-1.09181523323059","-0.95794290304184","-0.93596738576889","-0.902328312397003",
"South Asia","SAS","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.49902832508087","","-1.61756873130798","","-1.60267579555511","","-1.7028511762619","-1.64427065849304","-1.32374036312103","-1.53631925582886","-1.78146910667419","-1.70514690876007","-1.72997355461121","-1.82226276397705","-1.78806269168854","-1.90719747543335","-1.86564028263092","-1.87657868862152","-1.88217794895172","-1.84278297424316","-1.72739458084106","-1.68651461601257","-1.69039928913116","-1.65836346149445","-1.60906326770782","-1.60110425949097","-1.48439347743988","-1.41669249534607",
"Sudan","SDN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.85870087146759","","-1.81138920783997","","-1.75222194194794","","-1.54347372055054","-1.65719187259674","-1.66658997535706","-1.71884191036224","-1.7393399477005","-1.64922380447388","-1.64158809185028","-1.68687272071838","-1.72558903694153","-1.77131509780884","-1.77434039115906","-1.775998711586","-1.73649609088898","-1.7833217382431","-1.83439075946808","-1.83928656578064","-1.84891426563263","-1.65164256095886","-1.42654263973236","-1.45132303237915","-1.49446225166321","-1.60484826564789",
"Senegal","SEN","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.108496256172657","","0.0291250683367252","","0.199801683425903","","0.380685329437256","0.26668593287468","0.172796905040741","0.056197814643383","0.0617268159985542","-0.181714087724686","-0.213503494858742","-0.269090443849564","-0.267737418413162","-0.220193043351173","-0.00418913504108787","0.0599607788026333","0.291608184576035","0.282860070466995","0.369231224060059","0.316642314195633","0.22047683596611","0.234765261411667","0.239433467388153","0.195669069886208","0.176930591464043","0.133976578712463",
"Singapore","SGP","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.139815583825111","","0.11250077188015","","0.130497083067894","","0.0586192682385445","-0.0210195183753967","0.0775112137198448","0.132438689470291","-0.387192517518997","-0.363209664821625","-0.33483549952507","-0.234220430254936","-0.208965808153152","-0.10202718526125","0.0530913695693016","0.0366793386638165","-0.0988200157880783","-0.161713510751724","-0.149904429912567","-0.168806582689285","-0.0758845582604408","-0.206006988883018","-0.203881621360779","-0.13955394923687","-0.0601325668394566","-0.0654119327664375",
"Solomon Islands","SLB","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.807382106781006","","0.777904450893402","","0.221702694892883","","0.38613349199295","0.322486877441406","-0.354120701551437","-0.0981996729969978","0.0451032482087612","0.0634725987911224","0.0204279962927103","0.137840136885643","0.0658942386507988","-0.00426660990342498","-0.0285495333373547","0.00157698034308851","0.226576805114746","0.284463554620743","0.46720814704895","0.489896327257156","0.375564604997635","0.492837101221085","0.450046628713608","0.41220411658287","0.336979955434799","0.340079069137573",
"Sierra Leone","SLE","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.587721765041351","","-1.13270461559296","","-1.33518970012665","","-0.554964661598206","-0.346790134906769","-0.311112105846405","-0.530995607376099","-0.326508969068527","-0.218499302864075","-0.141638219356537","-0.241323813796043","-0.157845288515091","-0.203812569379807","-0.320652544498444","-0.342688739299774","-0.287209033966064","-0.271190404891968","-0.198737993836403","-0.194816008210182","-0.183088049292564","-0.130791753530502","-0.0947539657354355","-0.066451832652092","-0.14665475487709","-0.296392291784286",
"El Salvador","SLV","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.102704912424088","","0.0431398078799248","","-0.043113961815834","","0.122130692005157","0.10748229175806","0.0246405247598886","-0.0750127732753754","0.0966298580169678","0.0945089384913445","0.112083874642849","0.057646669447422","0.0715445652604103","0.0439497753977776","-0.0401937253773212","-0.0131475701928139","0.152574792504311","0.152256041765213","0.188607335090637","0.154201969504356","0.0289855431765318","0.117883883416653","0.0697045996785164","-0.060513261705637","-0.371244877576828","-0.474436670541763",
"San Marino","SMR","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.28616893291473","","1.30419409275055","","1.32083249092102","","1.23703944683075","1.20097935199738","1.17211830615997","1.17014455795288","1.16447603702545","1.15891206264496","1.18814706802368","1.1825864315033","1.1658923625946","1.19696378707886","1.20560419559479","1.19639229774475","1.16581618785858","1.18983244895935","1.19136381149292","1.18978536128998","1.12325739860535","1.16181337833405","1.11969041824341","1.08734107017517","1.23140454292297","1.24682343006134",
"Somalia","SOM","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.8921879529953","","-1.81796133518219","","-1.71313965320587","","-1.50747609138489","-1.75101411342621","-1.8110157251358","-1.75917434692383","-1.7624146938324","-1.84848654270172","-1.89333081245422","-2.03949332237244","-2.01058864593506","-2.01552939414978","-2.19676351547241","-2.17499041557312","-2.11447429656982","-2.00183415412903","-1.91040074825287","-1.77893698215485","-1.84680211544037","-1.85257065296173","-1.83582139015198","-1.74371564388275","-1.66894209384918","-1.66268134117126",
"Serbia","SRB","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.21580410003662","","-0.973842918872833","","-0.63773787021637","","0.00340562732890248","-0.120493672788143","-0.176049947738647","-0.206954583525658","0.214458927512169","0.305300176143646","0.281703680753708","0.334455043077469","0.285615712404251","0.278624475002289","0.198943495750427","0.285443067550659","0.212573081254959","0.231089726090431","0.200037345290184","0.117261581122875","-0.0147228334099054","-0.0468242391943932","-0.120949499309063","-0.128316611051559","-0.0982479974627495","-0.0550001598894596",
